problem,n_var,run_idx,seed,algorithm,IGD,HV
zdt4,10,28,70,NSGAII_SDR_OLS,3.687099027029309,0.0
zdt4,10,28,70,CE_MOEA,0.3206269252489239,0.372198501670913
zdt4,10,29,71,OADE_NSGAII,0.005619048089331138,0.8671777195478354
zdt4,10,29,71,NSGAII_SDR_OLS,0.8407520263841399,0.10738962995606989
zdt4,10,29,71,CE_MOEA,0.16683664264391634,0.5945691899865039
zdt6,10,0,42,OADE_NSGAII,0.003972387478181252,0.4385322544254039
zdt6,10,0,42,NSGAII_SDR_OLS,0.0894797625812316,0.3252963022144378
zdt6,10,0,42,CE_MOEA,0.004393021955383754,0.4384707410389427
zdt6,10,1,43,OADE_NSGAII,0.014174320521802883,0.426760668979566
zdt6,10,1,43,NSGAII_SDR_OLS,0.13726734323871131,0.27541085355463185
zdt6,10,1,43,CE_MOEA,0.004734062480421771,0.43797729549727105
zdt6,10,2,44,OADE_NSGAII,0.0035942955450436603,0.43846231168660393
zdt6,10,2,44,NSGAII_SDR_OLS,0.15036615693227107,0.24967604464673895
zdt6,10,2,44,CE_MOEA,0.004793392875619722,0.4379533774873071
zdt6,10,3,45,OADE_NSGAII,0.0035587613085020886,0.43777270217576514
zdt6,10,3,45,NSGAII_SDR_OLS,0.14690706930266753,0.2601221692634471
zdt6,10,3,45,CE_MOEA,0.005456920271444694,0.4372611516727352
zdt6,10,4,46,OADE_NSGAII,0.003986317061321668,0.4379645081797803
zdt6,10,4,46,NSGAII_SDR_OLS,0.18950704093740897,0.21005479053058118
zdt6,10,4,46,CE_MOEA,0.005451845616723417,0.4370982456882251
zdt6,10,5,47,OADE_NSGAII,0.011208543603395753,0.42933598728285377
zdt6,10,5,47,NSGAII_SDR_OLS,0.056295362169766106,0.3706958785097412
zdt6,10,5,47,CE_MOEA,0.005570233224272534,0.43725358699751704
zdt6,10,6,48,OADE_NSGAII,0.0037590583413296434,0.43801518666896944
zdt6,10,6,48,NSGAII_SDR_OLS,0.0900209858034659,0.31820209025817836
zdt6,10,6,48,CE_MOEA,0.005133663539915719,0.43780073460709723
zdt6,10,7,49,OADE_NSGAII,0.003819778588591206,0.4380433548915116
zdt6,10,7,49,NSGAII_SDR_OLS,0.17001837802624922,0.2412669680119914
zdt6,10,7,49,CE_MOEA,0.004860485292262943,0.4381624334908051
zdt6,10,8,50,OADE_NSGAII,0.0038219524128903755,0.4381960887408372
zdt6,10,8,50,NSGAII_SDR_OLS,0.11277567260632779,0.2911804943341348
zdt6,10,8,50,CE_MOEA,0.004820853857570883,0.43778658077161037
zdt6,10,9,51,OADE_NSGAII,0.003773218373052011,0.4383802161912549
zdt6,10,9,51,NSGAII_SDR_OLS,0.09415482891504402,0.3085774373418231
zdt6,10,9,51,CE_MOEA,0.004704191389603262,0.43791127555910153
zdt6,10,10,52,OADE_NSGAII,0.003782508664777705,0.4384331384912098
zdt6,10,10,52,NSGAII_SDR_OLS,0.13461849908953513,0.25827866650462433
zdt6,10,10,52,CE_MOEA,0.0044907945288941795,0.4384123922894924
zdt6,10,11,53,OADE_NSGAII,0.013899457611179902,0.42710423797867964
zdt6,10,11,53,NSGAII_SDR_OLS,0.10872411303105624,0.29428863801072913
zdt6,10,11,53,CE_MOEA,0.0047089152620637675,0.4379957855890839
zdt6,10,12,54,OADE_NSGAII,0.004036699248448869,0.43786990276965765
zdt6,10,12,54,NSGAII_SDR_OLS,0.11628833438565027,0.3010550344729295
zdt6,10,12,54,CE_MOEA,0.005096390962751378,0.4373191689916194
zdt6,10,13,55,OADE_NSGAII,0.00341611844400423,0.4387617905051099
zdt6,10,13,55,NSGAII_SDR_OLS,0.14234571415239836,0.2729074216127508
zdt6,10,13,55,CE_MOEA,0.005381702883269925,0.4374843036416055
zdt6,10,14,56,OADE_NSGAII,0.009197269247546932,0.43239762478676036
zdt6,10,14,56,NSGAII_SDR_OLS,0.10894055330224484,0.3177806097948571
zdt6,10,14,56,CE_MOEA,0.0047295380054607865,0.4378347771145577
zdt6,10,15,57,OADE_NSGAII,0.011895896531372772,0.4290977869093843
zdt6,10,15,57,NSGAII_SDR_OLS,0.13648457286245874,0.2814437669735883
zdt6,10,15,57,CE_MOEA,0.005006970121747206,0.43778116215221186
zdt6,10,16,58,OADE_NSGAII,0.003926373031016159,0.4384645166069781
zdt6,10,16,58,NSGAII_SDR_OLS,0.09875312824933558,0.3037943764833115
zdt6,10,16,58,CE_MOEA,0.005140057605399756,0.43764603145809616
zdt6,10,17,59,OADE_NSGAII,0.003754171807300138,0.43834034844007924
zdt6,10,17,59,NSGAII_SDR_OLS,0.09761439681929865,0.31798545733994527
zdt6,10,17,59,CE_MOEA,0.005061638556010471,0.43756774330065884
zdt6,10,18,60,OADE_NSGAII,0.0038734734327756865,0.4379008343216423
zdt6,10,18,60,NSGAII_SDR_OLS,0.0756943969828662,0.34335285593973824
zdt6,10,18,60,CE_MOEA,0.004525611853403776,0.43823985191964215
zdt6,10,19,61,OADE_NSGAII,0.004135532793442407,0.4381700167354963
zdt6,10,19,61,NSGAII_SDR_OLS,0.07065612707032559,0.34307411962921486
zdt6,10,19,61,CE_MOEA,0.005347848939247114,0.4376260508660162
zdt6,10,20,62,OADE_NSGAII,0.003904637823795869,0.4376896036650346
zdt6,10,20,62,NSGAII_SDR_OLS,0.13569376192748875,0.268360194870791
zdt6,10,20,62,CE_MOEA,0.005068060312962435,0.43778236538439663
zdt6,10,21,63,OADE_NSGAII,0.003715779975773362,0.43834347033603804
zdt6,10,21,63,NSGAII_SDR_OLS,0.09179980141248041,0.3278242712817213
zdt6,10,21,63,CE_MOEA,0.005591577703889369,0.43702035149552115
zdt6,10,22,64,OADE_NSGAII,0.003948494517492388,0.4380249296516982
zdt6,10,22,64,NSGAII_SDR_OLS,0.11712842077925247,0.27364371874928567
zdt6,10,22,64,CE_MOEA,0.005096999331932266,0.43777895725992005
zdt6,10,23,65,OADE_NSGAII,0.003636616441362043,0.43833274961387747
zdt6,10,23,65,NSGAII_SDR_OLS,0.14054933722395282,0.2768596485847752
zdt6,10,23,65,CE_MOEA,0.0048936099768873255,0.43797147343170095
zdt6,10,24,66,OADE_NSGAII,0.0034828324524561523,0.4386398420814857
zdt6,10,24,66,NSGAII_SDR_OLS,0.10875032151424711,0.2996695186504987
zdt6,10,24,66,CE_MOEA,0.005044544306281163,0.43766196110358263
zdt6,10,25,67,OADE_NSGAII,0.004550091638823812,0.4376065567405829
zdt6,10,25,67,NSGAII_SDR_OLS,0.07191859585055586,0.3410975169661071
zdt6,10,25,67,CE_MOEA,0.004496063510467404,0.4381836751038318
zdt6,10,26,68,OADE_NSGAII,0.018437029940835212,0.42327010653143576
zdt6,10,26,68,NSGAII_SDR_OLS,0.07205224264562095,0.357217433923112
zdt6,10,26,68,CE_MOEA,0.004818841125536535,0.4379500054766584
zdt6,10,27,69,OADE_NSGAII,0.003433763650958414,0.43866994509550716
zdt6,10,27,69,NSGAII_SDR_OLS,0.13272863123279918,0.27246063526690795
zdt6,10,27,69,CE_MOEA,0.0049381377419786595,0.43781887198479347
zdt6,10,28,70,OADE_NSGAII,0.0038632149404501798,0.4381792391135821
zdt6,10,28,70,NSGAII_SDR_OLS,0.521963665883323,0.08144380127006272
zdt6,10,28,70,CE_MOEA,0.0049301056009612544,0.43787713597326094
zdt6,10,29,71,OADE_NSGAII,0.004100441630163901,0.4378434260921466
zdt6,10,29,71,NSGAII_SDR_OLS,0.13043475577556618,0.26980761759846467
zdt6,10,29,71,CE_MOEA,0.004418924384243577,0.43818552627255136
